state,date,inpatient_beds_utilization
MD,2020-07-15,0.773613193403298
ME,2020-07-15,0.706666666666667
MI,2020-07-15,0.738315121607332
MN,2020-07-15,0.622181146025878
MO,2020-07-15,0.684968108946733
MS,2020-07-15,0.725672668419988
MT,2020-07-15,0.632062471290767
NC,2020-07-15,0.790684624017957
ND,2020-07-15,0.613390092879257
NE,2020-07-15,0.606133333333333
NH,2020-07-15,0.695652173913043
NJ,2020-07-15,0.693523783109139
NM,2020-07-15,0.664596273291926
NV,2020-07-15,0.770835860730317
NY,2020-07-15,0.778337826749502
OH,2020-07-15,0.751584987736591
OK,2020-07-15,0.694255111976631
OR,2020-07-15,0.700956379752741
PA,2020-07-15,0.694121788102781
PR,2020-07-15,0.555818884869652
RI,2020-07-15,0.812596006144393
SC,2020-07-15,0.71678118085478
SD,2020-07-15,0.608150470219436
TN,2020-07-15,0.684649776453055
TX,2020-07-15,0.74991674991675
UT,2020-07-15,0.56453835553514
VA,2020-07-15,0.694015196789891
VI,2020-07-15,
VT,2020-07-15,0.755355129650507
WA,2020-07-15,0.717143428685737
WI,2020-07-15,0.682775187226226
WV,2020-07-15,0.75526618153964
WY,2020-07-15,0.566037735849057
AK,2020-07-14,0.488027366020525
AL,2020-07-14,0.745085650098287
AR,2020-07-14,0.718504609081598
AZ,2020-07-14,0.806129851287631
CA,2020-07-14,0.68768343634543
CO,2020-07-14,0.55448985265499
CT,2020-07-14,0.711522185950913
DC,2020-07-14,0.709897610921502
DE,2020-07-14,0.686296715741789
FL,2020-07-14,0.784834387183435
GA,2020-07-14,0.769219363926162
HI,2020-07-14,0.812917594654788
IA,2020-07-14,0.571658615136876
ID,2020-07-14,0.549068322981366
IL,2020-07-14,0.64416735366859
IN,2020-07-14,0.579543930248156
KS,2020-07-14,0.539512922465209
KY,2020-07-14,0.613923491474512
LA,2020-07-14,0.707158351409978
MA,2020-07-14,0.741041512862741
MD,2020-07-14,0.658576051779935
ME,2020-07-14,0.659348441926346
MI,2020-07-14,0.695717960357089
MN,2020-07-14,0.607933125717096
MO,2020-07-14,0.642105950747926
MS,2020-07-14,0.747124402760573
MT,2020-07-14,0.604131391804944
NC,2020-07-14,0.689477923971
ND,2020-07-14,0.585840707964602
NE,2020-07-14,0.607214877884831
NH,2020-07-14,0.675870724819579
NJ,2020-07-14,0.658222790474668
NM,2020-07-14,0.679558011049724
NV,2020-07-14,0.805128205128205
NY,2020-07-14,0.72536496350365
OH,2020-07-14,0.747888825120931
OK,2020-07-14,0.689571934341809
OR,2020-07-14,0.65514935354436
PA,2020-07-14,0.708563868174164
PR,2020-07-14,0.560620861825681
RI,2020-07-14,0.861016949152542
SC,2020-07-14,0.743339831059129
SD,2020-07-14,0.560088691796009
TN,2020-07-14,0.639704535742629
TX,2020-07-14,0.731426706376729
UT,2020-07-14,0.573320537428023
VA,2020-07-14,0.717010177028992
VI,2020-07-14,
VT,2020-07-14,0.670443814919736
WA,2020-07-14,0.656140350877193
WI,2020-07-14,0.687414500683995
WV,2020-07-14,0.700172711571675
WY,2020-07-14,0.441176470588235
AK,2020-07-13,0.465792474344356
AL,2020-07-13,0.695807954138302
AR,2020-07-13,0.647885325007096
AZ,2020-07-13,0.767464114832536
CA,2020-07-13,0.628977206988314
CO,2020-07-13,0.511104659602264
CT,2020-07-13,0.65979381443299
DC,2020-07-13,0.712627986348123
DE,2020-07-13,0.677135197242436
FL,2020-07-13,0.769717600013219
GA,2020-07-13,0.75218951902369
HI,2020-07-13,0.67911877394636
IA,2020-07-13,0.54334383385836
ID,2020-07-13,0.484880920524485
IL,2020-07-13,0.611029699101211
IN,2020-07-13,0.567355711486187
KS,2020-07-13,0.484284204965663
KY,2020-07-13,0.603177300144423
LA,2020-07-13,0.667331244659641
MA,2020-07-13,0.702964927082078
MD,2020-07-13,0.884785819793205
ME,2020-07-13,0.652545389818441
MI,2020-07-13,0.660706988148754
MN,2020-07-13,0.582128994962425
MO,2020-07-13,0.585495342081539
MS,2020-07-13,0.703125
MT,2020-07-13,0.567454798331015
NC,2020-07-13,0.683701383657773
ND,2020-07-13,0.581270182992465
NE,2020-07-13,0.585354691075515
NH,2020-07-13,0.622252282718972
NJ,2020-07-13,0.657595175273275
NM,2020-07-13,0.611053180396246
NV,2020-07-13,0.799710922981623
NY,2020-07-13,0.688776742812659
OH,2020-07-13,0.69606446624069
OK,2020-07-13,0.59868345074489
OR,2020-07-13,0.61917502787068
PA,2020-07-13,0.670483602001112
PR,2020-07-13,0.567713004484305
RI,2020-07-13,0.795005807200929
SC,2020-07-13,0.714778876656093
SD,2020-07-13,0.472145615002758
TN,2020-07-13,0.604930954779826
TX,2020-07-13,0.709493841776227
UT,2020-07-13,0.546671841645643
VA,2020-07-13,0.670212765957447
VI,2020-07-13,
VT,2020-07-13,0.618386816999133
WA,2020-07-13,0.620136432541688
WI,2020-07-13,0.646481178396072
WV,2020-07-13,0.672116889893895
WY,2020-07-13,0.451094890510949
AK,2020-07-12,0.482621082621083
AL,2020-07-12,0.678108204944464
AR,2020-07-12,0.645218945487042
AZ,2020-07-12,0.751328568810702
CA,2020-07-12,0.633293705136115
CO,2020-07-12,0.493756786102063
CT,2020-07-12,0.657642747369665
DC,2020-07-12,0.709468664850136
DE,2020-07-12,0.658145745898512
FL,2020-07-12,0.732907215173651
GA,2020-07-12,0.737909850703622
HI,2020-07-12,0.706630944407234
IA,2020-07-12,0.522532062595599
ID,2020-07-12,0.451325111519286
IL,2020-07-12,0.598018053375196
IN,2020-07-12,0.579521276595745
KS,2020-07-12,0.495323409300487
KY,2020-07-12,0.597883597883598
LA,2020-07-12,0.633313361294188
MA,2020-07-12,0.727950908434605
MD,2020-07-12,0.839493922103696
ME,2020-07-12,0.641801801801802
MI,2020-07-12,0.663260683545578
MN,2020-07-12,0.568787162987701
MO,2020-07-12,0.569792556130393
MS,2020-07-12,0.692177159341592
MT,2020-07-12,0.557215619694397
NC,2020-07-12,0.676665121961495
ND,2020-07-12,0.579935041501263
NE,2020-07-12,0.560944749051033
NH,2020-07-12,0.626149802890933
NJ,2020-07-12,0.651741600790514
NM,2020-07-12,0.624268227780734
NV,2020-07-12,0.808778234086242
NY,2020-07-12,0.678781184331052
OH,2020-07-12,0.689958828911253
OK,2020-07-12,0.445564324427118
OR,2020-07-12,0.614870286172773
PA,2020-07-12,0.659605454786178
PR,2020-07-12,0.56572930955647
RI,2020-07-12,0.742336371168186
SC,2020-07-12,0.708376421923475
SD,2020-07-12,0.406156156156156
TN,2020-07-12,0.555271383915885
TX,2020-07-12,0.688479598619181
UT,2020-07-12,0.511288439081355
VA,2020-07-12,0.669388091703777
VI,2020-07-12,
VT,2020-07-12,0.618386816999133
WA,2020-07-12,0.623311838423166
WI,2020-07-12,0.651541739784407
WV,2020-07-12,0.659652173913043
WY,2020-07-12,0.485169491525424
AK,2020-07-11,0.500855675984027
AL,2020-07-11,0.700103107968773
AR,2020-07-11,0.647932440302854
AZ,2020-07-11,0.802773660808808
CA,2020-07-11,0.655761508941933
CO,2020-07-11,0.538229238160604
CT,2020-07-11,0.683102755114107
DC,2020-07-11,0.725364036572977
DE,2020-07-11,0.663653483992467
FL,2020-07-11,0.743925917675699
GA,2020-07-11,0.761088154269972
HI,2020-07-11,0.736771600803751
IA,2020-07-11,0.556538954233143
ID,2020-07-11,0.452967089919668
IL,2020-07-11,0.625478837709053
IN,2020-07-11,0.563453928773318
KS,2020-07-11,0.512378483473752
KY,2020-07-11,0.612117165985146
LA,2020-07-11,0.667213114754098
MA,2020-07-11,0.731409678388939
MD,2020-07-11,0.842575362858206
ME,2020-07-11,0.642324888226528
MI,2020-07-11,0.679223222001932
MN,2020-07-11,0.594381107491857
MO,2020-07-11,0.579996015142459
MS,2020-07-11,0.678583196046129
MT,2020-07-11,0.570118845500849
NC,2020-07-11,0.728177895784932
ND,2020-07-11,0.599783080260304
NE,2020-07-11,0.565501263689975
NH,2020-07-11,0.668730650154799
NJ,2020-07-11,0.670202507232401
NM,2020-07-11,0.64414646725116
NV,2020-07-11,0.802106847253574
NY,2020-07-11,0.691010939068858
OH,2020-07-11,0.703164967739472
OK,2020-07-11,0.468539222027164
OR,2020-07-11,0.644077558072567
PA,2020-07-11,0.659076372009722
PR,2020-07-11,0.576524490018545
RI,2020-07-11,0.806640625
SC,2020-07-11,0.71380628321059
SD,2020-07-11,0.49583600256246
TN,2020-07-11,0.55360925067262
TX,2020-07-11,0.689146579263992
UT,2020-07-11,0.578896604938272
VA,2020-07-11,0.67816091954023
VI,2020-07-11,
VT,2020-07-11,0.627334465195246
WA,2020-07-11,0.63277482631794
WI,2020-07-11,0.66094137076796
WV,2020-07-11,0.683037269244166
WY,2020-07-11,0.537967914438503
AK,2020-07-10,0.517116182572614
AL,2020-07-10,0.735807214665878
AR,2020-07-10,0.652234249236747
AZ,2020-07-10,0.778359242727413
CA,2020-07-10,0.667562025243335
CO,2020-07-10,0.538504542278127
CT,2020-07-10,0.705604161740364
DC,2020-07-10,0.754832146490336
DE,2020-07-10,0.708563535911602
FL,2020-07-10,0.799397910983967
GA,2020-07-10,0.740566613750153
HI,2020-07-10,0.718863361547763
IA,2020-07-10,0.584848484848485
ID,2020-07-10,0.458111870412554
IL,2020-07-10,0.643048725972284
IN,2020-07-10,0.628357156592526
KS,2020-07-10,0.532856784549787
KY,2020-07-10,0.63721129170231
LA,2020-07-10,0.695056708752407
MA,2020-07-10,0.766380236305048
MD,2020-07-10,0.845210063204858
ME,2020-07-10,0.635074145712444
MI,2020-07-10,0.715736753416963
MN,2020-07-10,0.623151703292215
MO,2020-07-10,0.609966713300207
MS,2020-07-10,0.726272973787285
MT,2020-07-10,0.580305602716469
NC,2020-07-10,0.724609931967246
ND,2020-07-10,0.603254972875226
NE,2020-07-10,0.600242522231205
NH,2020-07-10,0.681719764924219
NJ,2020-07-10,0.709134906231095
NM,2020-07-10,0.649975926817525
NV,2020-07-10,0.805436697709539
NY,2020-07-10,0.710964703524637
OH,2020-07-10,0.750760827155677
OK,2020-07-10,0.510667271901952
OR,2020-07-10,0.662773984908372
PA,2020-07-10,0.665236949471702
PR,2020-07-10,0.574514683922349
RI,2020-07-10,0.85274302213667
SC,2020-07-10,0.744350667029676
SD,2020-07-10,0.500249376558603
TN,2020-07-10,0.637817038803382
TX,2020-07-10,0.728253709946143
UT,2020-07-10,0.605797101449275
VA,2020-07-10,0.698908691214572
VI,2020-07-10,
VT,2020-07-10,0.633249791144528
WA,2020-07-10,0.654791449843888
WI,2020-07-10,0.673670168417542
WV,2020-07-10,0.720333102012491
WY,2020-07-10,0.509926854754441
AK,2020-07-09,0.517634854771784
AL,2020-07-09,0.753462801656433
AR,2020-07-09,0.639066407335371
AZ,2020-07-09,0.852908334179271
CA,2020-07-09,0.650681765657499
CO,2020-07-09,0.520326272858834
CT,2020-07-09,0.70050463560615
DC,2020-07-09,0.745762711864407
DE,2020-07-09,0.720857834659287
FL,2020-07-09,0.800449542194163
GA,2020-07-09,0.740373502037837
HI,2020-07-09,0.693063583815029
IA,2020-07-09,0.583674424043972
ID,2020-07-09,0.465244667503137
IL,2020-07-09,0.638413025003355
IN,2020-07-09,0.652096046696737
KS,2020-07-09,0.532964267740312
KY,2020-07-09,0.686259014126247
LA,2020-07-09,0.681699214817798
MA,2020-07-09,0.764600608482968
MD,2020-07-09,0.844935543278085
ME,2020-07-09,0.626675175494576
MI,2020-07-09,0.721432579016271
MN,2020-07-09,0.630855355231745
MO,2020-07-09,0.614129910240324
MS,2020-07-09,0.735630454408667
MT,2020-07-09,0.578750848608282
NC,2020-07-09,0.727647534357316
ND,2020-07-09,0.609544468546638
NE,2020-07-09,0.610854271356784
NH,2020-07-09,0.702032380296245
NJ,2020-07-09,0.709394153701084
NM,2020-07-09,0.641726618705036
NV,2020-07-09,0.806204673650282
NY,2020-07-09,0.715859478119606
OH,2020-07-09,0.749002595189216
OK,2020-07-09,0.526776519052523
OR,2020-07-09,0.661030996187635
PA,2020-07-09,0.669980724358324
PR,2020-07-09,0.549186213499282
RI,2020-07-09,0.827264239028945
SC,2020-07-09,0.751393839685586
SD,2020-07-09,0.49844398340249
TN,2020-07-09,0.653324357912179
TX,2020-07-09,0.725849774874877
UT,2020-07-09,0.612581580855693
VA,2020-07-09,0.703162055335968
VI,2020-07-09,0.3
VT,2020-07-09,0.664160401002506
WA,2020-07-09,0.656750202101859
WI,2020-07-09,0.675545597875695
WV,2020-07-09,0.727509100364015
WY,2020-07-09,0.534615384615385
AK,2020-07-08,0.531639004149378
AL,2020-07-08,0.74184563512424
AR,2020-07-08,0.632361268403171
AZ,2020-07-08,0.840134099616858
CA,2020-07-08,0.649724415746841
CO,2020-07-08,0.522354792185656
CT,2020-07-08,0.71150234741784
DC,2020-07-08,0.744745762711864
DE,2020-07-08,0.714285714285714
FL,2020-07-08,0.754912689727364
GA,2020-07-08,0.746968227019161
HI,2020-07-08,0.73002915451895
IA,2020-07-08,0.576690680920288
ID,2020-07-08,0.469201520912548
IL,2020-07-08,0.635533267663652
IN,2020-07-08,0.6400207967765
KS,2020-07-08,0.534439536827026
KY,2020-07-08,0.682728647014361
LA,2020-07-08,0.679147580163314
MA,2020-07-08,0.752059209740957
MD,2020-07-08,0.812046279491833
ME,2020-07-08,0.622435897435897
MI,2020-07-08,0.72515256161597
MN,2020-07-08,0.600342633382281
MO,2020-07-08,0.625735790794171
MS,2020-07-08,0.721041604310087
MT,2020-07-08,0.59156050955414
NC,2020-07-08,0.731309814599768
ND,2020-07-08,0.61326164874552
NE,2020-07-08,0.621855504125579
NH,2020-07-08,0.698171676479702
NJ,2020-07-08,0.707990115321252
NM,2020-07-08,0.628475551294343
NV,2020-07-08,0.815495039054254
NY,2020-07-08,0.714743188811889
OH,2020-07-08,0.747876672484002
OK,2020-07-08,0.524822695035461
OR,2020-07-08,0.658023236235056
PA,2020-07-08,0.681027966742252
PR,2020-07-08,0.544517571091519
RI,2020-07-08,0.847619047619048
SC,2020-07-08,0.761512405016937
SD,2020-07-08,0.426102502979738
TN,2020-07-08,0.659499507797523
TX,2020-07-08,0.733627767617417
UT,2020-07-08,0.612189370578632
VA,2020-07-08,0.70533112843531
VI,2020-07-08,0.28
VT,2020-07-08,0.701754385964912
WA,2020-07-08,0.652641799498341
WI,2020-07-08,0.688864628820961
WV,2020-07-08,0.722434119278779
WY,2020-07-08,0.524185587364265
AK,2020-07-07,0.505967825635703
AL,2020-07-07,0.731438642872879
AR,2020-07-07,0.62533502609677
AZ,2020-07-07,0.826756783619918
CA,2020-07-07,0.633838569101874
CO,2020-07-07,0.516874589625739
CT,2020-07-07,0.689860598117479
DC,2020-07-07,0.736410256410256
DE,2020-07-07,0.714534075104312
FL,2020-07-07,0.753010603080171
GA,2020-07-07,0.730234260614934
HI,2020-07-07,0.690051753881541
IA,2020-07-07,0.558385671086299
ID,2020-07-07,0.461833035486342
IL,2020-07-07,0.6195898758952
IN,2020-07-07,0.617602125539688
KS,2020-07-07,0.492197831261571
KY,2020-07-07,0.662165989991502
LA,2020-07-07,0.68685376661743
MA,2020-07-07,0.727903360842005
MD,2020-07-07,0.769594514718052
ME,2020-07-07,0.623169955442393
MI,2020-07-07,0.672765689624168
MN,2020-07-07,0.601147070872593
MO,2020-07-07,0.618514407065978
MS,2020-07-07,0.705856123662307
MT,2020-07-07,0.578591325109431
NC,2020-07-07,0.73032346646206
ND,2020-07-07,0.586676217765043
NE,2020-07-07,0.594025661587811
NH,2020-07-07,0.681253879577902
NJ,2020-07-07,0.694956949569496
NM,2020-07-07,0.611056268509378
NV,2020-07-07,0.784556911382276
NY,2020-07-07,0.71261763680725
OH,2020-07-07,0.731005521424683
OK,2020-07-07,0.509949021542509
OR,2020-07-07,0.642036124794745
PA,2020-07-07,0.688431926712796
PR,2020-07-07,0.517636572010697
RI,2020-07-07,0.839475839475839
SC,2020-07-07,0.743104879623651
SD,2020-07-07,0.41904184354154
TN,2020-07-07,0.658669256920835
TX,2020-07-07,0.699770336346125
UT,2020-07-07,0.593852309930884
VA,2020-07-07,0.679706601466993
VI,2020-07-07,0.865853658536585
VT,2020-07-07,0.674315975286849
WA,2020-07-07,0.647900994904149
WI,2020-07-07,0.672772192877833
WV,2020-07-07,0.69588520055325
WY,2020-07-07,0.431391905231984
AK,2020-07-06,0.483937823834197
AL,2020-07-06,0.689200391890873
AR,2020-07-06,0.610535513668706
AZ,2020-07-06,0.811809889582333
CA,2020-07-06,0.610345533807309
CO,2020-07-06,0.543220076422596
CT,2020-07-06,0.642205056179775
DC,2020-07-06,0.698620689655172
DE,2020-07-06,0.689655172413793
FL,2020-07-06,0.720034191342494
GA,2020-07-06,0.694458470083312
HI,2020-07-06,0.643646408839779
IA,2020-07-06,0.524014420281428
ID,2020-07-06,0.445466155810983
IL,2020-07-06,0.634706814580032
IN,2020-07-06,0.587233182950643
KS,2020-07-06,0.464488824229599
KY,2020-07-06,0.616876217460599
LA,2020-07-06,0.654180064308682
MA,2020-07-06,0.717771500691147
MD,2020-07-06,0.766299846172051
ME,2020-07-06,0.593913612565445
MI,2020-07-06,0.65324872134874
MN,2020-07-06,0.554261645193261
MO,2020-07-06,0.578662019556588
MS,2020-07-06,0.685423934475959
MT,2020-07-06,0.550702028081123
NC,2020-07-06,0.718374101881004
ND,2020-07-06,0.551575931232092
NE,2020-07-06,0.548113778495057
NH,2020-07-06,0.625974025974026
NJ,2020-07-06,0.663778162911612
NM,2020-07-06,0.559980089596814
NV,2020-07-06,0.762752550510102
NY,2020-07-06,0.676153482234008
OH,2020-07-06,0.678661761324442
OK,2020-07-06,0.463857348472733
OR,2020-07-06,0.598872785829308
PA,2020-07-06,0.659199874243496
PR,2020-07-06,0.885707993833957
RI,2020-07-06,0.783549783549784
SC,2020-07-06,0.700018325087044
SD,2020-07-06,0.512728896828942
TN,2020-07-06,0.63258515336681
TX,2020-07-06,0.670084593693925
UT,2020-07-06,0.688904494382023
VA,2020-07-06,0.665864638311084
VI,2020-07-06,0.853658536585366
VT,2020-07-06,0.615384615384615
WA,2020-07-06,0.598057432432432
WI,2020-07-06,0.546410544026921
WV,2020-07-06,0.641057934508816
WY,2020-07-06,0.432379072063179
AK,2020-07-05,0.495065789473684
AL,2020-07-05,0.659574468085106
AR,2020-07-05,0.596106102182151
AZ,2020-07-05,0.803711133400201
CA,2020-07-05,0.598372145602532
CO,2020-07-05,0.543423003600932
CT,2020-07-05,0.620022883295195
DC,2020-07-05,0.711287988422576
DE,2020-07-05,0.643757159221077
FL,2020-07-05,0.703369835820167
GA,2020-07-05,0.670940766550523
HI,2020-07-05,0.609073958980733
IA,2020-07-05,0.495744432785356
ID,2020-07-05,0.396584440227704
IL,2020-07-05,0.558735142408612
IN,2020-07-05,0.521078779276082
KS,2020-07-05,0.445283518812931
KY,2020-07-05,0.605515478038535
LA,2020-07-05,0.627416520210896
MA,2020-07-05,0.696350196350196
MD,2020-07-05,0.765897315120113
ME,2020-07-05,0.570584372948129
MI,2020-07-05,0.611364297488607
MN,2020-07-05,0.528914079185149
MO,2020-07-05,0.536560247167868
MS,2020-07-05,0.670051665775877
MT,2020-07-05,0.539376538146021
NC,2020-07-05,0.850802212369155
ND,2020-07-05,0.547782185358817
NE,2020-07-05,0.52778947368421
NH,2020-07-05,0.618599397590361
NJ,2020-07-05,0.630653762591349
NM,2020-07-05,0.580268534734384
NV,2020-07-05,0.762175324675325
NY,2020-07-05,0.65236151906631
OH,2020-07-05,0.67057461822798
OK,2020-07-05,0.443656685294854
OR,2020-07-05,0.596615212944021
PA,2020-07-05,0.647487918300356
PR,2020-07-05,0.514081908744312
RI,2020-07-05,0.791079812206573
SC,2020-07-05,0.672865518504947
SD,2020-07-05,0.351351351351351
TN,2020-07-05,0.597038040847933
TX,2020-07-05,0.627957315915391
UT,2020-07-05,0.505998857360503
VA,2020-07-05,0.639300803578825
VI,2020-07-05,0.829268292682927
VT,2020-07-05,0.608230452674897
WA,2020-07-05,0.596048933708051
WI,2020-07-05,0.629742547425474
WV,2020-07-05,0.614686900401186
WY,2020-07-05,0.468245425188375
AK,2020-07-04,0.485995850622407
AL,2020-07-04,0.658759913482336
AR,2020-07-04,0.602112228018832
AZ,2020-07-04,0.805750159221181
CA,2020-07-04,0.611122903842072
CO,2020-07-04,0.554608585858586
CT,2020-07-04,0.633524027459954
DC,2020-07-04,0.711426491994178
DE,2020-07-04,0.661702940053456
FL,2020-07-04,0.707670652191499
GA,2020-07-04,0.671306504961411
HI,2020-07-04,0.7079240340537
IA,2020-07-04,0.518756573565502
ID,2020-07-04,0.406090002694691
IL,2020-07-04,0.5759089764044
IN,2020-07-04,0.545487234807623
KS,2020-07-04,0.448868175765646
KY,2020-07-04,0.608941090776655
LA,2020-07-04,0.631266490765171
MA,2020-07-04,0.735302601973115
MD,2020-07-04,0.799200094106576
ME,2020-07-04,0.584972589487262
MI,2020-07-04,0.611301859799714
MN,2020-07-04,0.540897530560341
MO,2020-07-04,0.537616560074208
MS,2020-07-04,0.646036387264457
MT,2020-07-04,0.555783429040197
NC,2020-07-04,0.860507493963829
ND,2020-07-04,0.559322033898305
NE,2020-07-04,0.492967818831943
NH,2020-07-04,0.612881583361288
NJ,2020-07-04,0.628460793804453
NM,2020-07-04,0.586134453781513
NV,2020-07-04,0.755140692640693
NY,2020-07-04,0.658814054162891
OH,2020-07-04,0.674267587236425
OK,2020-07-04,0.447930800542741
OR,2020-07-04,0.597860761869019
PA,2020-07-04,0.637012283236994
PR,2020-07-04,0.543480868417896
RI,2020-07-04,0.689265536723164
SC,2020-07-04,0.675636097382391
SD,2020-07-04,0.359738372093023
TN,2020-07-04,0.600107014301002
TX,2020-07-04,0.63911612599906
UT,2020-07-04,0.504760091393755
VA,2020-07-04,0.649124366610365
VI,2020-07-04,0.843373493975904
VT,2020-07-04,0.584362139917695
WA,2020-07-04,0.599029445632505
WI,2020-07-04,0.62717032268993
WV,2020-07-04,0.630211058782487
WY,2020-07-04,0.456803455723542
AK,2020-07-03,0.489107883817427
AL,2020-07-03,0.711412362779047
AR,2020-07-03,0.617792421746293
AZ,2020-07-03,0.826696307751788
CA,2020-07-03,0.639504582320733
CO,2020-07-03,0.553158223889931
CT,2020-07-03,0.617307692307692
DC,2020-07-03,0.710929519918284
DE,2020-07-03,0.692336874051593
FL,2020-07-03,0.738995571047119
GA,2020-07-03,0.701633468881384
HI,2020-07-03,0.751357875678938
IA,2020-07-03,0.508054040010392
ID,2020-07-03,0.444649446494465
IL,2020-07-03,0.610652631578947
IN,2020-07-03,0.574440765019936
KS,2020-07-03,0.510934871425138
KY,2020-07-03,0.638299800616277
LA,2020-07-03,0.71138928067701
MA,2020-07-03,0.750374294598641
MD,2020-07-03,0.797526501766784
ME,2020-07-03,0.60414673046252
MI,2020-07-03,0.644502962475313
MN,2020-07-03,0.590717995218861
MO,2020-07-03,0.578125762232304
MS,2020-07-03,0.678877887788779
MT,2020-07-03,0.567678424938474
NC,2020-07-03,0.846468131469039
ND,2020-07-03,0.585339168490153
NE,2020-07-03,0.507203292933913
NH,2020-07-03,0.644124539671912
NJ,2020-07-03,0.663748482331139
NM,2020-07-03,0.606187729417934
NV,2020-07-03,0.800596718050721
NY,2020-07-03,0.68925269448843
OH,2020-07-03,0.690019656566406
OK,2020-07-03,0.479618246522161
OR,2020-07-03,0.604258443465492
PA,2020-07-03,0.662442094222533
PR,2020-07-03,0.561460987744206
RI,2020-07-03,0.822553897180763
SC,2020-07-03,0.717758888584224
SD,2020-07-03,0.41703056768559
TN,2020-07-03,0.620532947738071
TX,2020-07-03,0.676190651183301
UT,2020-07-03,0.538330170777989
VA,2020-07-03,0.669545143638851
VI,2020-07-03,0.843373493975904
VT,2020-07-03,0.614814814814815
WA,2020-07-03,0.63298308980463
WI,2020-07-03,0.657773005121427
WV,2020-07-03,0.671293916023993
WY,2020-07-03,0.465945945945946
AK,2020-07-02,0.518134715025907
AL,2020-07-02,0.733225664366466
AR,2020-07-02,0.645615800729652
AZ,2020-07-02,0.833605376860298
CA,2020-07-02,0.659185945067838
CO,2020-07-02,0.561656730467524
CT,2020-07-02,0.607379472021201
DC,2020-07-02,0.725323349217155
DE,2020-07-02,0.694928084784254
FL,2020-07-02,0.788164736763411
GA,2020-07-02,0.722589987587919
HI,2020-07-02,0.718446601941748
IA,2020-07-02,0.535867168244909
ID,2020-07-02,0.478817991631799
IL,2020-07-02,0.620407994029356
IN,2020-07-02,0.59031480071084
KS,2020-07-02,0.542448831294659
KY,2020-07-02,0.665903083700441
LA,2020-07-02,0.706675657451113
MA,2020-07-02,0.743598248640042
MD,2020-07-02,0.800235017626322
ME,2020-07-02,0.622611464968153
MI,2020-07-02,0.671488961953969
MN,2020-07-02,0.611742424242424
MO,2020-07-02,0.61830683702331
MS,2020-07-02,0.714329129311655
MT,2020-07-02,0.585355820649938
NC,2020-07-02,0.852595406040875
ND,2020-07-02,0.592765042979943
NE,2020-07-02,0.579488212774532
NH,2020-07-02,0.653279785809906
NJ,2020-07-02,0.696383150319499
NM,2020-07-02,0.620959332638165
NV,2020-07-02,0.809065934065934
NY,2020-07-02,0.709142886055454
OH,2020-07-02,0.741610872789961
OK,2020-07-02,0.508798017348203
OR,2020-07-02,0.624090006618134
PA,2020-07-02,0.686291463606351
PR,2020-07-02,0.549573055028463
RI,2020-07-02,0.872152828802351
SC,2020-07-02,0.734277879341865
SD,2020-07-02,0.46881390593047
TN,2020-07-02,0.640238291277183
TX,2020-07-02,0.693226067151569
UT,2020-07-02,0.580011335726431
VA,2020-07-02,0.69034188034188
VI,2020-07-02,0.843373493975904
VT,2020-07-02,0.611522633744856
WA,2020-07-02,0.640922521339462
WI,2020-07-02,0.67374749498998
WV,2020-07-02,0.687865245788931
WY,2020-07-02,0.521081081081081
AK,2020-07-01,0.52985884907709
AL,2020-07-01,0.734653465346535
AR,2020-07-01,0.647952022457573
AZ,2020-07-01,0.821054750402576
CA,2020-07-01,0.658123769296676
CO,2020-07-01,0.511868043449108
CT,2020-07-01,0.616676973819831
DC,2020-07-01,0.745641025641026
DE,2020-07-01,0.698515416825276
FL,2020-07-01,0.785306716504308
GA,2020-07-01,0.721183908844577
HI,2020-07-01,0.73511407902059
IA,2020-07-01,0.532400207361327
ID,2020-07-01,0.476966873706004
IL,2020-07-01,0.617396318108809
IN,2020-07-01,0.589857308137293
KS,2020-07-01,0.541904877752098
KY,2020-07-01,0.668952007835455
LA,2020-07-01,0.70150842945874
MA,2020-07-01,0.721405373486862
MD,2020-07-01,0.832425068119891
ME,2020-07-01,0.628869235628553
MI,2020-07-01,0.6607851575575
MN,2020-07-01,0.608380797396257
MO,2020-07-01,0.616330114135206
MS,2020-07-01,0.727552749114431
MT,2020-07-01,0.588334742180896
NC,2020-07-01,0.861985692805395
ND,2020-07-01,0.603510028653295
NE,2020-07-01,0.594977077935021
NH,2020-07-01,0.660060975609756
NJ,2020-07-01,0.699583359243828
NM,2020-07-01,0.638110072689512
NV,2020-07-01,0.788469184890656
NY,2020-07-01,0.711617061412702
OH,2020-07-01,0.747019706430946
OK,2020-07-01,0.524587472292915
OR,2020-07-01,0.634469010511055
PA,2020-07-01,0.696989422294548
PR,2020-07-01,0.540554030446718
RI,2020-07-01,0.87132140796307
SC,2020-07-01,0.735188757233398
SD,2020-07-01,0.50625
TN,2020-07-01,0.656440811502856
TX,2020-07-01,0.689683215130024
UT,2020-07-01,0.583317205341591
VA,2020-07-01,0.684449886304006
VI,2020-07-01,0.792682926829268
VT,2020-07-01,0.611522633744856
WA,2020-07-01,0.660003290556104
WI,2020-07-01,0.668982427462199
WV,2020-07-01,0.691815192939955
WY,2020-07-01,0.525350593311758
AK,2020-06-30,0.530254777070064
AL,2020-06-30,0.713302225961906
AR,2020-06-30,0.631239299354669
